날짜,시가총액,거래량,거래대금,상장주식수,거래소코드,회사명,시장
2016-05-31,89300000000,11127612,102589402350,10000000,096690,에이루트,kosdak
2016-06-30,62691423840,9614487,61339154395,15142856,096690,에이루트,kosdak
2016-07-31,138102846720,13825798,62193360350,30285712,096690,에이루트,kosdak
2016-08-31,141131417920,358591732,422778741597,151428560,096690,에이루트,kosdak
2016-09-30,173385701200,509271666,587607689466,151428560,096690,에이루트,kosdak
2016-10-31,120991419440,164692859,169506981056,151428560,096690,에이루트,kosdak
2016-11-30,171114272800,736913425,771288414252,151428560,096690,에이루트,kosdak
2016-12-31,121899990800,461107836,464200983571,151428560,096690,에이루트,kosdak
2016-01-31,215934000000,2506377,12898053355,43800000,100700,세운메디칼,kosdak
2016-02-29,187902000000,5797229,25958413360,43800000,100700,세운메디칼,kosdak
2016-03-31,207612000000,3016136,13661220775,43800000,100700,세운메디칼,kosdak
2016-04-30,201480000000,2305044,10914892015,43800000,100700,세운메디칼,kosdak
2016-05-31,194472000000,1728240,7745856465,43800000,100700,세운메디칼,kosdak
2016-06-30,217905000000,9904612,49746208200,43800000,100700,세운메디칼,kosdak
2016-07-31,225132000000,3414137,17298141310,43800000,100700,세운메디칼,kosdak
2016-08-31,218124000000,3597654,17655369035,43800000,100700,세운메디칼,kosdak
2016-09-30,226446000000,9723912,52398965460,43800000,100700,세운메디칼,kosdak
2016-10-31,202137000000,2489046,12193590670,43800000,100700,세운메디칼,kosdak
2016-11-30,184398000000,2278144,10140041370,43800000,100700,세운메디칼,kosdak
2016-12-31,189654000000,2176777,8773351205,43800000,100700,세운메디칼,kosdak
2016-01-31,70557500000,29212,246983780,8350000,024830,세원물산,kosdak
2016-02-29,73146000000,17597,149342290,8350000,024830,세원물산,kosdak
2016-03-31,77989000000,112860,1002121810,8350000,024830,세원물산,kosdak
2016-04-30,75484000000,47078,425648810,8350000,024830,세원물산,kosdak
2016-05-31,73563500000,53341,470711550,8350000,024830,세원물산,kosdak
2016-06-30,73229500000,30497,267556400,8350000,024830,세원물산,kosdak
2016-07-31,73313000000,50369,445426350,8350000,024830,세원물산,kosdak
2016-08-31,81997000000,247229,2451474800,8350000,024830,세원물산,kosdak
2016-09-30,84335000000,131511,1345426280,8350000,024830,세원물산,kosdak
2016-10-31,77989000000,63658,629972820,8350000,024830,세원물산,kosdak
2016-11-30,70140000000,134568,1109784230,8350000,024830,세원물산,kosdak
2016-12-31,68887500000,46733,385523480,8350000,024830,세원물산,kosdak
2016-01-31,389634315070,1162271775,2990653226020,200326126,036630,세종텔레콤,kosdak
2016-02-29,210342432300,393404957,473314680456,200326126,036630,세종텔레콤,kosdak
2016-03-31,229373414270,354743065,386264874871,200326126,036630,세종텔레콤,kosdak
2016-04-30,384417441280,776328382,1000782758190,300326126,036630,세종텔레콤,kosdak
2016-05-31,433971252070,330638274,426967370620,300326126,036630,세종텔레콤,kosdak
2016-06-30,402437008840,485166203,700869003350,300326126,036630,세종텔레콤,kosdak
2016-07-31,361892981830,175496768,235264911780,300326126,036630,세종텔레콤,kosdak
2016-08-31,277801666550,106296731,113837988455,300326126,036630,세종텔레콤,kosdak
2016-09-30,316844062930,96737713,98820129245,300326126,036630,세종텔레콤,kosdak
2016-10-31,279002971054,48421450,49477952722,300326126,036630,세종텔레콤,kosdak
2016-11-30,243864814312,35508577,32253293642,300326126,036630,세종텔레콤,kosdak
2016-12-31,271494817904,181268615,167169413891,300326126,036630,세종텔레콤,kosdak
2016-01-31,68862334600,2340642,9134946260,18121667,039310,세중,kosdak
2016-02-29,65056784530,835401,2965917260,18121667,039310,세중,kosdak
2016-03-31,72939709675,2363168,9133410285,18121667,039310,세중,kosdak
2016-04-30,74027009695,6076888,24993203615,18121667,039310,세중,kosdak
2016-05-31,74751876375,3551767,14874814595,18121667,039310,세중,kosdak
2016-06-30,71489976315,2064599,8405662000,18121667,039310,세중,kosdak
2016-07-31,75476743055,1742106,7119163360,18121667,039310,세중,kosdak
2016-08-31,92058068360,14778747,72732761765,18121667,039310,세중,kosdak
2016-09-30,83993926545,22482006,113236931515,18121667,039310,세중,kosdak
2016-10-31,77923168100,3058072,14116605850,18121667,039310,세중,kosdak
2016-11-30,74661268040,1907957,8167412920,18121667,039310,세중,kosdak
2016-12-31,73845793025,1104132,4447302155,18121667,039310,세중,kosdak
2016-01-31,18700426173,28968309,28156907557,21569119,080440,에스제이케이,kosdak
2016-02-29,21784810190,16412108,15903723862,21569119,080440,에스제이케이,kosdak
2016-03-31,28962315985,36775832,40742274343,24035117,080440,에스제이케이,kosdak
2016-04-30,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-05-31,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-06-30,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-07-31,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-08-31,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-09-30,28962315985,0,0,24035117,080440,에스제이케이,kosdak
2016-10-31,30146830985,0,0,25018117,080440,에스제이케이,kosdak
2016-11-30,30146830985,0,0,25018117,080440,에스제이케이,kosdak
2016-12-31,26002724397,49781588,51232842845,29448159,080440,에스제이케이,kosdak
2016-01-31,23930290050,298835,873966385,8396593,067770,세진티에스,kosdak
2016-02-29,23972273015,217296,619004755,8396593,067770,세진티에스,kosdak
2016-03-31,30857479275,1119881,3699037770,8396593,067770,세진티에스,kosdak
2016-04-30,31865070435,2363792,9314494875,8396593,067770,세진티에스,kosdak
2016-05-31,29430058465,933264,3523542480,8396593,067770,세진티에스,kosdak
2016-06-30,26701165740,778767,2558286625,8396593,067770,세진티에스,kosdak
2016-07-31,28548416200,1380948,4932326010,8396593,067770,세진티에스,kosdak
2016-08-31,30017819975,1510598,5595955825,8396593,067770,세진티에스,kosdak
2016-09-30,28926262885,609890,2141833695,8396593,067770,세진티에스,kosdak
2016-10-31,29430058465,714402,2599199120,8396593,067770,세진티에스,kosdak
2016-11-30,26953063530,574790,1877413060,8396593,067770,세진티에스,kosdak
2016-12-31,29262126605,325510,1092905625,8396593,067770,세진티에스,kosdak
2016-01-31,164932534900,2859714,45900409800,10505257,053450,세코닉스,kosdak
2016-02-29,177013580450,2356590,37649731650,10505257,053450,세코닉스,kosdak
2016-03-31,174387266200,2567213,42566514250,10505257,053450,세코닉스,kosdak
2016-04-30,184892523200,2252249,37425172750,10505257,053450,세코닉스,kosdak
2016-05-31,174387266200,2610185,45563264250,10505257,053450,세코닉스,kosdak
2016-06-30,187925789600,2568239,42965389350,10925918,053450,세코닉스,kosdak
2016-07-31,201036891200,3748286,70435619250,10925918,053450,세코닉스,kosdak
2016-08-31,183009126500,2262667,42408924100,10925918,053450,세코닉스,kosdak
2016-09-30,174814688000,1616212,25881654800,10925918,053450,세코닉스,kosdak
2016-10-31,140398046300,2142071,30010785450,10925918,053450,세코닉스,kosdak
2016-11-30,144768413500,1926096,25836757550,10925918,053450,세코닉스,kosdak
2016-12-31,165527657700,1752071,24880694350,10925918,053450,세코닉스,kosdak
2016-01-31,27134216800,1422131,9358680260,4492420,158310,참존글로벌,kosdak
2016-02-29,26235732800,926787,5216340490,4492420,158310,참존글로벌,kosdak
2016-03-31,28302246000,1159669,6833392260,4492420,158310,참존글로벌,kosdak
2016-04-30,47619652000,8207244,80087050890,4492420,158310,참존글로벌,kosdak
2016-05-31,40341931600,3108799,32877824090,4492420,158310,참존글로벌,kosdak
2016-06-30,62258603750,3873368,41489678480,5082335,158310,참존글로벌,kosdak
2016-07-31,48282182500,3296446,34870751190,5082335,158310,참존글로벌,kosdak
2016-08-31,39591389650,1434432,12670096560,5082335,158310,참존글로벌,kosdak
2016-09-30,43146538960,1219350,9998586090,5560121,158310,참존글로벌,kosdak
2016-10-31,51274726800,2765242,24625500160,5914040,158310,참존글로벌,kosdak
2016-11-30,46780056400,1894700,14985287290,5914040,158310,참존글로벌,kosdak
2016-12-31,46245852080,818325,6360126930,6053122,158310,참존글로벌,kosdak
2016-01-31,108294857050,5108251,18724017025,31030045,049180,셀루메드,kosdak
2016-02-29,127688635175,4508176,17858465575,31030045,049180,셀루메드,kosdak
2016-03-31,182353937325,384980589,451558348060,168068145,049180,셀루메드,kosdak
2016-04-30,175458207220,124747156,135093117130,170347774,049180,셀루메드,kosdak
2016-05-31,358582064270,912867391,1667852047258,170347774,049180,셀루메드,kosdak
2016-06-30,531187185940,1213541770,3764824187385,173025142,049180,셀루메드,kosdak
2016-07-31,372869181010,605158828,1621164883630,173025142,049180,셀루메드,kosdak
2016-08-31,312763253540,412490556,837326433300,175709693,049180,셀루메드,kosdak
2016-09-30,463873589520,778806634,1871226288845,175709693,049180,셀루메드,kosdak
2016-10-31,334726965165,252401578,583704197610,175709693,049180,셀루메드,kosdak
2016-11-30,352763767200,270518184,569861107085,180904496,049180,셀루메드,kosdak
2016-12-31,273238538230,144124279,261866703370,181553846,049180,셀루메드,kosdak
2016-01-31,12603589422300,48510526,5084491242834,112431663,068270,셀트리온,kosdak
2016-02-29,11301943500000,31202579,3384337417200,113019435,068270,셀트리온,kosdak
2016-03-31,12416370001200,19100648,2034538104600,113081694,068270,셀트리온,kosdak
2016-04-30,11712780336800,23234901,2560602035600,116429228,068270,셀트리온,kosdak
2016-05-31,11554053342200,16855863,1624440383871,116589842,068270,셀트리온,kosdak
2016-06-30,11204283816200,11427625,1086266868400,116589842,068270,셀트리온,kosdak
2016-07-31,12137002552200,11966491,1217656889500,116589842,068270,셀트리온,kosdak
2016-08-31,12451795125600,13912667,1531326991400,116589842,068270,셀트리온,kosdak
2016-09-30,12405159188800,6479513,706892648700,116589842,068270,셀트리온,kosdak
2016-10-31,12381841220400,8540746,898137960700,116589842,068270,셀트리온,kosdak
2016-11-30,11939668684800,9355240,978592669800,116598327,068270,셀트리온,kosdak
2016-12-31,12522660319800,13072128,1362609972100,116598327,068270,셀트리온,kosdak
2016-01-31,352503106800,3207914,57141607700,20858172,068760,셀트리온제약,kosdak
2016-02-29,311829671400,1600049,25506090600,20858172,068760,셀트리온제약,kosdak
2016-03-31,353874787650,2200490,34238144600,21253741,068760,셀트리온제약,kosdak
2016-04-30,549239227650,36438942,922637764200,26342409,068760,셀트리온제약,kosdak
2016-05-31,641785224600,17036567,378728229550,27426719,068760,셀트리온제약,kosdak
2016-06-30,654412446450,11924549,285328273700,27438677,068760,셀트리온제약,kosdak
2016-07-31,670875652650,5574054,133892678700,27438677,068760,셀트리온제약,kosdak
2016-08-31,645327343000,5171604,128079488700,27460738,068760,셀트리온제약,kosdak
2016-09-30,667295933400,2912747,71609582550,27460738,068760,셀트리온제약,kosdak
2016-10-31,612374457400,2395741,55899926150,27460738,068760,셀트리온제약,kosdak
2016-11-30,707262129300,1858042,41754230950,31644838,068760,셀트리온제약,kosdak
2016-12-31,756562888900,3953653,94909227600,31655351,068760,셀트리온제약,kosdak
2016-01-31,172702722500,28399307,149196083900,31400495,053110,소리바다,kosdak
2016-02-29,133609106225,30046705,147794541635,31400495,053110,소리바다,kosdak
2016-03-31,129118766160,10237355,43332510475,33407184,053110,소리바다,kosdak
2016-04-30,117259215840,8185095,31074929420,33407184,053110,소리바다,kosdak
2016-05-31,140143136880,19431935,73552146620,33407184,053110,소리바다,kosdak
2016-06-30,144169147920,21688325,89783875810,34907784,053110,소리바다,kosdak
2016-07-31,144809265600,30058498,133096182120,35147880,053110,소리바다,kosdak
2016-08-31,78028293600,69150806,204801760195,35147880,053110,소리바다,kosdak
2016-09-30,63617662800,25415221,51025897295,35147880,053110,소리바다,kosdak
2016-10-31,51824099100,13588496,22757916670,35740758,053110,소리바다,kosdak
2016-11-30,49679653620,9413675,14500179075,35740758,053110,소리바다,kosdak
2016-12-31,54683359740,11628266,18240211850,35740758,053110,소리바다,kosdak
2016-01-31,60299100000,378018,3673884860,6210000,052190,세영디앤씨,kosdak
2016-02-29,60920100000,279867,2728998660,6210000,052190,세영디앤씨,kosdak
2016-03-31,51232500000,1498400,14211881070,6210000,052190,세영디앤씨,kosdak
2016-04-30,46078200000,554498,4047125270,6210000,052190,세영디앤씨,kosdak
2016-05-31,36080100000,587311,3755061420,6210000,052190,세영디앤씨,kosdak
2016-06-30,48438000000,1303927,9299879260,6210000,052190,세영디앤씨,kosdak
2016-07-31,72534159600,2504309,23949638000,6685176,052190,세영디앤씨,kosdak
2016-08-31,62840654400,2694238,27177671720,6685176,052190,세영디앤씨,kosdak
2016-09-30,68523054000,5058736,59892046150,6685176,052190,세영디앤씨,kosdak
2016-10-31,71865642000,1911276,19486002500,6685176,052190,세영디앤씨,kosdak
2016-11-30,47197342560,2259704,21359697690,6685176,052190,세영디앤씨,kosdak
2016-12-31,43787902800,2962662,23703110770,6685176,052190,세영디앤씨,kosdak
2016-01-31,49870763250,1960077,3442781175,30224705,032680,소프트센,kosdak
2016-02-29,45337057500,1585949,2454591290,30224705,032680,소프트센,kosdak
2016-03-31,47603910375,4598703,7479365425,30224705,032680,소프트센,kosdak
2016-04-30,48017205600,2216490,3447046740,30780260,032680,소프트센,kosdak
2016-05-31,50479626400,5668128,9302663935,30780260,032680,소프트센,kosdak
2016-06-30,63099533000,15236136,28901538540,30780260,032680,소프트센,kosdak
2016-07-31,70025091500,19085119,42466407090,30780260,032680,소프트센,kosdak
2016-08-31,70332894100,76029833,212818687532,30780260,032680,소프트센,kosdak
2016-09-30,72025808400,12379244,28172605185,30780260,032680,소프트센,kosdak
2016-10-31,53095948500,4890325,10150819580,30780260,032680,소프트센,kosdak
2016-11-30,50171823800,4615187,8110822305,30780260,032680,소프트센,kosdak
2016-12-31,57097382300,10636995,19377319210,30780260,032680,소프트센,kosdak
2016-01-31,2857140000,77147,1500301500,142857,032685,소프트센우,kosdak
2016-02-29,3457139400,918022,25070533100,142857,032685,소프트센우,kosdak
2016-03-31,3142854000,655376,16562161100,142857,032685,소프트센우,kosdak
2016-04-30,3042854100,76948,1695189400,142857,032685,소프트센우,kosdak
2016-05-31,2885711400,42623,879803950,142857,032685,소프트센우,kosdak
2016-06-30,3035711250,100586,2143557450,142857,032685,소프트센우,kosdak
2016-07-31,2714283000,30645,616034150,142857,032685,소프트센우,kosdak
2016-08-31,2849997150,83247,1684831400,142857,032685,소프트센우,kosdak
2016-09-30,2821425750,26111,524772850,142857,032685,소프트센우,kosdak
2016-10-31,2692854450,33516,676137250,142857,032685,소프트센우,kosdak
2016-11-30,2571426000,14297,268065800,142857,032685,소프트센우,kosdak
2016-12-31,2564283150,19114,358012900,142857,032685,소프트센우,kosdak
2016-01-31,101160263820,6190767,30532767650,21896161,066910,손오공,kosdak
2016-02-29,118896154230,33593442,184898209350,21896161,066910,손오공,kosdak
2016-03-31,135537236590,12067512,69741865340,21896161,066910,손오공,kosdak
2016-04-30,152616242170,14683088,98344350570,21896161,066910,손오공,kosdak
2016-05-31,135975159810,10071933,65119879810,21896161,066910,손오공,kosdak
2016-06-30,118458231010,6169187,34793971670,21896161,066910,손오공,kosdak
2016-07-31,133128658880,17614495,108826856240,21896161,066910,손오공,kosdak
2016-08-31,115392768470,8039775,46959930200,21896161,066910,손오공,kosdak
2016-09-30,113860037200,3112938,16480591615,21896161,066910,손오공,kosdak
2016-10-31,148893894800,140327252,1100882737640,21896161,066910,손오공,kosdak
2016-11-30,143419854550,47692710,334502403590,21896161,066910,손오공,kosdak
2016-12-31,150207664460,54519649,394069780820,21896161,066910,손오공,kosdak
2016-01-31,99065938800,60102563,79945293970,82554949,043100,솔고바이오,kosdak
